Name	Description	ALL_1	ALL_2	ALL_3	ALL_4	ALL_5	ALL_6	ALL_7	ALL_8	ALL_9	ALL_10	ALL_11	ALL_12	ALL_13	ALL_14	ALL_15	ALL_16	ALL_17	ALL_18	ALL_19	ALL_20	MLL__1	MLL__2	MLL__3	MLL__4	MLL__5	MLL__6	MLL__7	MLL__8	MLL_9	MLL_10	MLL_11	MLL_12	MLL_13	MLL_14	MLL_15	MLL_16	MLL_17	AML_1	AML_2	AML_4	AML_5	AML_6	AML_7	AML_8	AML_10	AML_11	AML_12	AML_14	AML_15	AML_16	AML_17	AML_18	AML_19	AML_20	AML_21	AML_22	AML_23
31355_at	"Hs.135639 gnl|UG|Hs#S892044 Homo sapiens Achaete-Scute homologue 2 (ASCL2) gene, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-0.764933451	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.694868422	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.62881007	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.723114561	-0.821108085	-1.056856783	-0.956245827	-0.85540667	-0.868394122	0.255187998	-0.964054855	-0.715749977	-0.921081378	-1.035429283	-0.263818912	-0.510958214	-0.706320728	-1.010273351
31356_at	Hs.101672 gnl|UG|Hs#S512792 35a12 Homo sapiens cDNA 	0.300350155	-0.142270121	0.620388514	-0.299949146	0.269487172	0.332745028	0.331554362	-0.018496295	0.049914278	0.452303497	0.700055861	0.074018817	0.346597875	0.288337937	-0.476055106	0.024772729	0.458297946	-0.192238885	0.193068428	0.38689322	0.089034005	0.385812506	0.521721067	0.611368412	0.446798976	0.124863432	0.632628609	0.12819523	0.520814305	0.665024287	-0.242050821	0.087510014	0.404742187	0.564478351	0.514904369	0.392664677	-0.101462289	0.447107952	0.517220381	0.587900062	0.529395957	0.361273462	0.220950914	-0.064120873	0.63846797	0.497531147	0.814166603	0.946881199	1.155249053	0.21050403	-0.096514561	0.560327438	0.229613025	1.195921441	-0.119997212	0.334278343	0.242294079
31357_at	Cluster Incl. W26214:22d11 Homo sapiens cDNA /gb=W26214 /gi=1306625 /ug=Hs.136088 /len=697	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31358_at	Hs.136090 gnl|UG|Hs#S511883 22e5 Homo sapiens cDNA 	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.913021722	-1.010273351
31359_at	Hs.136092 gnl|UG|Hs#S511908 22g9 Homo sapiens cDNA 	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31360_at	Cluster Incl. W26343:26b9 Homo sapiens cDNA /gb=W26343 /gi=1306898 /ug=Hs.136098 /len=715	-0.966654289	-1.005580911	-0.798286919	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-0.708835547	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-0.589478399	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-0.96210852	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.730824443	-0.815857374	-0.956245827	-0.860891481	-0.868394122	-0.886994652	-0.732474726	-0.896893087	-0.921081378	-0.915838776	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31361_at	Cluster Incl. W27556:32e11 Homo sapiens cDNA /gb=W27556 /gi=1307360 /ug=Hs.136127 /len=763	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31362_at	Cluster Incl. W26626:34a12 Homo sapiens cDNA /gb=W26626 /gi=1307469 /ug=Hs.136137 /len=890	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.770423903	-1.020609349	-1.024044009	-0.910647646	-0.327581527	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.21852637	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-0.573324921	0.005010216	-0.842519757	-0.008431957	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.015049208	-0.871908561	-0.9226912	-0.821108085	-0.292353166	0.182131752	-0.994496532	-0.868394122	-0.886994652	-0.111732338	0.536704165	-0.921081378	-1.035429283	0.204514443	0.3278566	-0.984662221	-1.010273351
31363_at	Cluster Incl. W27607:35b12 Homo sapiens cDNA /gb=W27607 /gi=1307555 /ug=Hs.136140 /len=693	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.01830745	-0.45632531	-0.729990566	-0.910647646	-0.99727367	0.041958682	-0.863248129	-0.778542099	-0.915002328	-0.873874339	-0.705735397	-1.025794932	-0.742601984	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.939974913	-0.896040255	-0.367348658	-0.578153755	-0.797348531	-0.062128467	-0.392315582	-0.888480647	-0.541866285	-1.041748748	-1.092759101	-0.399217434	-0.865556272	-0.480208469	-0.551746633	-0.871908561	-0.9226912	-0.073369864	-0.164469331	-0.049413084	-0.782979694	-0.868394122	-0.556242155	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.181911634	-1.010273351
31364_i_at	Cluster Incl. W27762:37c6 Homo sapiens cDNA /gb=W27762 /gi=1307710 /ug=Hs.136145 /len=743	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-0.962061188	-0.487126468	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-0.647217819	-0.933654547	-0.885563384	-0.724566599	-0.764913532	-0.8335883	-0.859984288	-0.946953138	-0.802523955	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-0.912777245	-0.07845869	-0.599567572	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-0.679790218	-0.956245827	-0.994496532	-0.447530964	-0.886994652	-0.364379138	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31365_f_at	Cluster Incl. W27762:37c6 Homo sapiens cDNA /gb=W27762 /gi=1307710 /ug=Hs.136145 /len=743	-0.931939728	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.326923666	-0.84707812	-0.727080183	-0.269394046	-0.089972349	-0.439889695	-0.454928765	-0.568433594	0.027961148	-0.863248129	-0.905110107	-0.396032834	-0.873874339	-0.705735397	-0.851748521	-0.544633271	-0.521583462	-1.001932033	-0.736050916	-0.826879776	-0.859984288	-0.5308496	-0.888938596	-0.094709149	-0.373656298	-0.376194465	-0.747053784	-0.346112142	-0.888480647	-0.487416903	-0.07934193	-0.497042131	-0.219662214	-0.865556272	-0.459551201	-0.83662019	-0.488808019	-0.33427112	-0.821108085	-0.014116225	-0.877532531	-0.274514812	-0.018613581	-0.250788188	-0.964054855	-0.246425749	-0.274308839	-0.614416907	-0.188022834	-0.39981815	-0.443406279	-0.449026958
31366_at	Cluster Incl. W27871:39a1 Homo sapiens cDNA /gb=W27871 /gi=1307819 /ug=Hs.136146 /len=860	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.836200591	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31367_at	Hs.131525 gnl|UG|Hs#S513087 39c11 Homo sapiens cDNA 	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-0.405894704	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-0.156004071	-0.432991229	-0.667437512	-0.231826667	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.366511477	-0.140179895	-1.095228112	-0.797348531	-0.348103145	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.60492833	-0.316177974	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.325407966	-0.700039306	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.566073651	-1.010273351
31368_at	Cluster Incl. W27967:40b10 Homo sapiens cDNA /gb=W27967 /gi=1307915 /ug=Hs.136154 /len=755	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.352877249	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.378845434	-1.056856783	-0.801259784	-0.670361296	-0.792955944	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31369_at	Cluster Incl. W28184:43c10 Homo sapiens cDNA /gb=W28184 /gi=1308132 /ug=Hs.136165 /len=954	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31370_at	Cluster Incl. W28191:43d1 Homo sapiens cDNA /gb=W28191 /gi=1308139 /ug=Hs.136166 /len=954	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.858008508	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.889007957	-0.868394122	-0.694401168	-0.752425667	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.743945189	-1.010273351
31371_at	Cluster Incl. W28197:43d7 Homo sapiens cDNA /gb=W28197 /gi=1308145 /ug=Hs.136168 /len=886	-0.966654289	-1.005580911	-0.820862479	-0.294357451	-0.618328676	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.844589354	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.817898165	-0.946953138	-0.484505005	-0.811558149	-0.900232632	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-0.51161891	-1.092759101	-0.978370136	-0.518579354	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.974636395	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.876883137	-0.62901331
31372_at	Hs.136169 gnl|UG|Hs#S513413 43g3 Homo sapiens cDNA 	0.465736153	-0.283779495	0.587279579	-0.261783277	-0.117106449	-0.218294025	-0.634470636	-0.213333642	-0.282996202	-1.020609349	-0.297090013	-0.074804379	-0.217811998	-0.580242211	-0.863248129	-0.905110107	-0.915002328	-0.327546838	-0.79215003	-0.274900101	-0.933654547	0.416746232	-0.301786329	0.680685296	-0.234971112	0.469397029	0.538033494	0.020155989	-0.069860436	0.120413661	0.464967631	-1.01553925	-0.971348069	-0.888480647	0.670397301	-0.422087949	-0.352783318	0.709842987	0.630816976	-0.1220739	0.151819832	0.878123693	0.525333047	-0.821108085	0.350131507	-0.51044135	-0.994496532	-0.868394122	0.33406405	0.366329375	0.065328171	0.504262083	-1.035429283	0.6932978	-0.841055646	0.426321055	-0.824403475
31373_at	Cluster Incl. W28249:44b2 Homo sapiens cDNA /gb=W28249 /gi=1308197 /ug=Hs.136171 /len=896	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.702402708	-1.020609349	-0.6445012	-0.910647646	-0.788390956	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.858542235	-0.862428331	-0.933654547	-0.885563384	-0.975535005	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.888938596	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.228552278	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.707091511	-0.886994652	-0.964054855	0.045624102	-0.387993948	-1.035429283	-0.28679156	-0.841055646	-0.984662221	-0.547060257
31374_at	Cluster Incl. W28268:44d12 Homo sapiens cDNA /gb=W28268 /gi=1308216 /ug=Hs.136173 /len=836	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.707802001	-0.778473595	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.367362654	-0.934610812	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	0.098187359	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31375_at	Cluster Incl. W28546:48c8 Homo sapiens cDNA /gb=W28546 /gi=1308494 /ug=Hs.136177 /len=927	-0.387501724	-1.005580911	-0.820862479	-0.843015226	-0.518747921	-0.9870318	-0.895043622	0.123789199	-0.944018262	-0.580539531	-0.713589854	-0.11760115	-0.003244504	-1.023973506	-0.675392052	-0.905110107	0.260410832	-0.339876677	-0.995339833	0.249351384	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.57844607	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-0.066852625	-0.206234802	-0.226456953	0.265905557	-1.041748748	-1.092759101	0.51878788	0.573872075	0.238394329	-0.83662019	0.363734805	0.547008541	-0.821108085	0.268574549	-0.023548909	0.37259312	0.247201706	0.717207979	0.646389799	0.577452148	0.391028634	0.95434616	0.800696366	0.23014703	0.669497264	0.918968166
31376_at	Cluster Incl. W28918:54a1 Homo sapiens cDNA /gb=W28918 /gi=1308884 /ug=Hs.136180 /len=821	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31377_r_at	Cluster Incl. W26469:32f4 Homo sapiens cDNA /gb=W26469 /gi=1307375 /ug=Hs.136639 /len=754	-0.966654289	-0.361179408	-0.117995771	-0.843015226	-1.017257177	-0.387032377	-0.966971251	-1.013582666	-0.944018262	0.103648479	-1.024044009	-0.303871225	-0.13469082	-1.023973506	-0.863248129	-0.626162086	-0.915002328	-0.394920789	-0.995339833	-1.025794932	-0.861839096	-0.871170185	-0.390639555	-0.429449236	-0.631257479	-0.784607752	-0.946953138	-0.896040255	-0.811558149	-0.34194153	-0.797348531	-0.747053784	-0.069826752	-0.888480647	-0.203860807	0.000492354	-1.092759101	-0.04332686	-0.129177653	0.060392645	-0.118928048	0.341267738	-0.090185461	-0.821108085	-0.205093961	0.47842961	-0.240857406	-0.868394122	-0.265555538	-0.964054855	0.459039571	-0.156078896	-1.035429283	0.243068105	0.067674292	-0.984662221	0.079429991
31378_at	"Hs.137568 gnl|UG|Hs#S1090466 Homo sapiens homeodomain protein (PITX3) mRNA, complete cds "	-0.562283364	-0.130678864	-0.820862479	-0.719372637	0.097737825	0.073584727	-0.272260509	-0.74492756	-0.415615309	-1.020609349	-0.023573081	-0.245734019	-0.452452195	-0.193701581	-0.053246355	-0.783780789	0.36867219	-0.41546119	-0.995339833	0.281387953	-0.342765676	-0.885563384	-0.089403523	-0.531488259	-0.8335883	0.126708322	0.209260662	-0.23356001	-0.811558149	0.033597734	0.151937203	0.211566835	0.244713354	-0.758991194	0.560204104	0.093685806	0.198763937	-0.978370136	-0.022163315	-0.252508345	-0.124964998	-0.871908561	0.412008853	-0.780958508	-0.153802162	-0.956245827	0.50454035	0.202605599	0.09639305	-0.911085707	0.342202068	0.076775326	-0.739554439	-0.220125971	-0.091212135	0.100680489	0.308203868
31379_at	"Hs.137570 gnl|UG|Hs#S1090500 Homo sapiens HSFE-1 mRNA, partial cds "	0.026688423	0.100962249	-0.15861377	-0.843015226	0.111068796	-0.105351347	-0.240312054	-0.053214468	-0.478009766	-0.338017133	-0.486769068	-0.454928765	0.249819103	-0.624356493	-0.863248129	-0.559922233	-0.016325441	-0.755376474	-0.381960704	0.152925018	-0.560453532	-0.426734329	0.11283519	-0.411420928	-0.118088088	-0.415651638	-0.222374903	-0.23356001	-0.028180777	0.096659453	-0.084142793	-0.024018605	-0.073072464	-0.888480647	0.534389923	-0.133608299	-0.17219941	0.256633782	0.403754435	0.391885556	-0.039051856	0.224296795	-0.112679544	-0.629808865	0.1229169	0.465097961	0.026442679	0.449341424	0.412037865	0.030179175	-0.191060404	-0.052434493	-0.048857086	0.550563296	-0.841055646	-0.984662221	0.244521711
